,regiao,estado,coduf,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
0,Brasil,,76,2020-02-25,9,210147125.0,0,0,0,0
1,Brasil,,76,2020-02-26,9,210147125.0,1,1,0,0
2,Brasil,,76,2020-02-27,9,210147125.0,1,0,0,0
3,Brasil,,76,2020-02-28,9,210147125.0,1,0,0,0
4,Brasil,,76,2020-02-29,9,210147125.0,2,1,0,0
5,Brasil,,76,2020-03-01,10,210147125.0,2,0,0,0
6,Brasil,,76,2020-03-02,10,210147125.0,2,0,0,0
7,Brasil,,76,2020-03-03,10,210147125.0,2,0,0,0
8,Brasil,,76,2020-03-04,10,210147125.0,3,1,0,0
9,Brasil,,76,2020-03-05,10,210147125.0,7,4,0,0
10,Brasil,,76,2020-03-06,10,210147125.0,13,6,0,0
11,Brasil,,76,2020-03-07,10,210147125.0,19,6,0,0
12,Brasil,,76,2020-03-08,11,210147125.0,25,6,0,0
13,Brasil,,76,2020-03-09,11,210147125.0,25,0,0,0
14,Brasil,,76,2020-03-10,11,210147125.0,34,9,0,0
15,Brasil,,76,2020-03-11,11,210147125.0,52,18,0,0
16,Brasil,,76,2020-03-12,11,210147125.0,77,25,0,0
17,Brasil,,76,2020-03-13,11,210147125.0,98,21,0,0
18,Brasil,,76,2020-03-14,11,210147125.0,121,23,0,0
19,Brasil,,76,2020-03-15,12,210147125.0,200,79,0,0
20,Brasil,,76,2020-03-16,12,210147125.0,234,34,0,0
21,Brasil,,76,2020-03-17,12,210147125.0,291,57,1,1
22,Brasil,,76,2020-03-18,12,210147125.0,428,137,4,3
23,Brasil,,76,2020-03-19,12,210147125.0,621,193,6,2
24,Brasil,,76,2020-03-20,12,210147125.0,904,283,11,5
25,Brasil,,76,2020-03-21,12,210147125.0,1128,224,18,7
26,Brasil,,76,2020-03-22,13,210147125.0,1546,418,25,7
27,Brasil,,76,2020-03-23,13,210147125.0,1891,345,34,9
28,Brasil,,76,2020-03-24,13,210147125.0,2201,310,46,12
29,Brasil,,76,2020-03-25,13,210147125.0,2433,232,57,11
30,Brasil,,76,2020-03-26,13,210147125.0,2915,482,77,20
31,Brasil,,76,2020-03-27,13,210147125.0,3417,502,92,15
32,Brasil,,76,2020-03-28,13,210147125.0,3903,486,114,22
33,Brasil,,76,2020-03-29,14,210147125.0,4256,353,136,22
34,Brasil,,76,2020-03-30,14,210147125.0,4579,323,159,23
35,Brasil,,76,2020-03-31,14,210147125.0,5717,1138,201,42
36,Brasil,,76,2020-04-01,14,210147125.0,6834,1117,241,40
37,Brasil,,76,2020-04-02,14,210147125.0,7910,1076,299,58
38,Brasil,,76,2020-04-03,14,210147125.0,9056,1146,359,60
39,Brasil,,76,2020-04-04,14,210147125.0,10278,1222,432,73
40,Brasil,,76,2020-04-05,15,210147125.0,11130,852,486,54
41,Brasil,,76,2020-04-06,15,210147125.0,12056,926,553,67
42,Brasil,,76,2020-04-07,15,210147125.0,13717,1661,667,114
43,Brasil,,76,2020-04-08,15,210147125.0,15927,2210,800,133
44,Brasil,,76,2020-04-09,15,210147125.0,17857,1930,941,141
45,Brasil,,76,2020-04-10,15,210147125.0,19638,1781,1056,115
46,Brasil,,76,2020-04-11,15,210147125.0,20727,1089,1124,68
47,Brasil,,76,2020-04-12,16,210147125.0,22169,1442,1223,99
48,Brasil,,76,2020-04-13,16,210147125.0,23430,1261,1328,105
49,Brasil,,76,2020-04-14,16,210147125.0,25262,1832,1532,204
50,Brasil,,76,2020-04-15,16,210147125.0,28320,3058,1736,204
51,Brasil,,76,2020-04-16,16,210147125.0,30425,2105,1924,188
52,Brasil,,76,2020-04-17,16,210147125.0,33682,3257,2141,217
53,Brasil,,76,2020-04-18,16,210147125.0,36599,2917,2347,206
54,Brasil,,76,2020-04-19,17,210147125.0,38654,2055,2462,115
55,Brasil,,76,2020-04-20,17,210147125.0,40581,1927,2575,113
56,Brasil,,76,2020-04-21,17,210147125.0,43079,2498,2741,166
57,Brasil,,76,2020-04-22,17,210147125.0,45757,2678,2906,165
58,Brasil,,76,2020-04-23,17,210147125.0,49492,3735,3313,407
59,Brasil,,76,2020-04-24,17,210147125.0,52995,3503,3670,357
60,Brasil,,76,2020-04-25,17,210147125.0,58509,5514,4016,346
61,Brasil,,76,2020-04-26,18,210147125.0,61888,3379,4205,189
62,Brasil,,76,2020-04-27,18,210147125.0,66501,4613,4543,338
63,Brasil,,76,2020-04-28,18,210147125.0,71886,5385,5017,474
64,Brasil,,76,2020-04-29,18,210147125.0,78162,6276,5466,449
65,Brasil,,76,2020-04-30,18,210147125.0,85380,7218,5901,435
66,Brasil,,76,2020-05-01,18,210147125.0,91299,5919,6329,428
67,Brasil,,76,2020-05-02,18,210147125.0,96396,5097,6724,395
68,Brasil,,76,2020-05-03,19,210147125.0,101147,4751,7025,301
69,Brasil,,76,2020-05-04,19,210147125.0,107780,6633,7321,296
70,Brasil,,76,2020-05-05,19,210147125.0,114715,6935,7921,600
71,Brasil,,76,2020-05-06,19,210147125.0,125218,10503,8535,614
72,Brasil,,76,2020-05-07,19,210147125.0,135106,9888,9146,611
73,Brasil,,76,2020-05-08,19,210147125.0,145328,10222,9895,749
74,Brasil,,76,2020-05-09,19,210147125.0,155939,10611,10627,732
75,Brasil,,76,2020-05-10,20,210147125.0,162699,6760,11123,496
76,Brasil,,76,2020-05-11,20,210147125.0,168331,5632,11519,396
77,Brasil,,76,2020-05-12,20,210147125.0,177589,9258,12400,881
78,Brasil,,76,2020-05-13,20,210147125.0,188974,11385,13149,749
79,Brasil,,76,2020-05-14,20,210147125.0,202918,13944,13993,844
80,Brasil,,76,2020-05-15,20,210147125.0,218223,15305,14817,824
81,Brasil,,76,2020-05-16,20,210147125.0,233142,14919,15633,816
82,Brasil,,76,2020-05-17,21,210147125.0,241080,7938,16118,485
83,Brasil,,76,2020-05-18,21,210147125.0,254220,13140,16792,674
84,Brasil,,76,2020-05-19,21,210147125.0,271628,17408,17971,1179
85,Brasil,,76,2020-05-20,21,210147125.0,291579,19951,18859,888
86,Brasil,,76,2020-05-21,21,210147125.0,310087,18508,20047,1188
87,Brasil,,76,2020-05-22,21,210147125.0,330890,20803,21046,999
88,Brasil,,76,2020-05-23,21,210147125.0,347398,16508,22013,967
89,Brasil,,76,2020-05-24,22,210147125.0,363211,15813,22666,653
90,Brasil,,76,2020-05-25,22,210147125.0,374898,11687,23473,807
91,Brasil,,76,2020-05-26,22,210147125.0,391222,16324,24512,1039
92,Brasil,,76,2020-05-27,22,210147125.0,411821,20599,25598,1086
93,Brasil,,76,2020-05-28,22,210147125.0,438238,26417,26754,1156
94,Brasil,,76,2020-05-29,22,210147125.0,465166,26928,27878,1124
95,Brasil,,76,2020-05-30,22,210147125.0,498440,33274,28834,956
96,Brasil,,76,2020-05-31,23,210147125.0,514200,15760,29314,480
97,Brasil,,76,2020-06-01,23,210147125.0,526447,12247,29937,623
98,Brasil,,76,2020-06-02,23,210147125.0,555383,28936,31199,1262
99,Brasil,,76,2020-06-03,23,210147125.0,584016,28633,32548,1349
100,Brasil,,76,2020-06-04,23,210147125.0,614941,30925,34021,1473
101,Brasil,,76,2020-06-05,23,210147125.0,645771,30830,35026,1005
102,Brasil,,76,2020-06-06,23,210147125.0,672846,27075,35930,904
103,Brasil,,76,2020-06-07,24,210147125.0,691758,18912,36455,525
104,Brasil,,76,2020-06-08,24,210147125.0,707412,15654,37134,679
105,Brasil,,76,2020-06-09,24,210147125.0,739503,32091,38406,1272
106,Brasil,,76,2020-06-10,24,210147125.0,772416,32913,39680,1274
107,Brasil,,76,2020-06-11,24,210147125.0,802828,30412,40919,1239
108,Brasil,,76,2020-06-12,24,210147125.0,828810,25982,41828,909
109,Brasil,,76,2020-06-13,24,210147125.0,850514,21704,42720,892
110,Brasil,,76,2020-06-14,25,210147125.0,867624,17110,43332,612
111,Brasil,,76,2020-06-15,25,210147125.0,888271,20647,43959,627
112,Brasil,,76,2020-06-16,25,210147125.0,923189,34918,45241,1282
113,Brasil,,76,2020-06-17,25,210147125.0,955377,32188,46510,1269
114,Brasil,,76,2020-06-18,25,210147125.0,978142,22765,47748,1238
115,Brasil,,76,2020-06-19,25,210147125.0,1032913,54771,48954,1206
116,Brasil,,76,2020-06-20,25,210147125.0,1067579,34666,49976,1022
117,Brasil,,76,2020-06-21,26,210147125.0,1085038,17459,50617,641
118,Brasil,,76,2020-06-22,26,210147125.0,1106470,21432,51271,654
119,Brasil,,76,2020-06-23,26,210147125.0,1145906,39436,52645,1374
120,Brasil,,76,2020-06-24,26,210147125.0,1188631,42725,53830,1185
121,Brasil,,76,2020-06-25,26,210147125.0,1228114,39483,54971,1141
122,Brasil,,76,2020-06-26,26,210147125.0,1274974,46860,55961,990
123,Brasil,,76,2020-06-27,26,210147125.0,1313667,38693,57070,1109
124,Brasil,,76,2020-06-28,27,210147125.0,1344143,30476,57622,552
125,Brasil,,76,2020-06-29,27,210147125.0,1368195,24052,58314,692
126,Brasil,,76,2020-06-30,27,210147125.0,1402041,33846,59594,1280
127,Brasil,,76,2020-07-01,27,210147125.0,1448753,46712,60632,1038
128,Brasil,,76,2020-07-02,27,210147125.0,1496858,48105,61884,1252
129,Brasil,,76,2020-07-03,27,210147125.0,1539081,42223,63174,1290
130,Brasil,,76,2020-07-04,27,210147125.0,1577004,37923,64265,1091
131,Brasil,,76,2020-07-05,28,210147125.0,1603055,26051,64867,602
132,Brasil,,76,2020-07-06,28,210147125.0,1623284,20229,65487,620
133,Brasil,,76,2020-07-07,28,210147125.0,1668589,45305,66741,1254
134,Brasil,,76,2020-07-08,28,210147125.0,1713160,44571,67964,1223
135,Brasil,,76,2020-07-09,28,210147125.0,1755779,42619,69184,1220
136,Brasil,,76,2020-07-10,28,210147125.0,1800827,45048,70398,1214
137,Brasil,,76,2020-07-11,28,210147125.0,1839850,39023,71469,1071
138,Brasil,,76,2020-07-12,29,210147125.0,1864681,24831,72100,631
139,Brasil,,76,2020-07-13,29,210147125.0,1884967,20286,72833,733
140,Brasil,,76,2020-07-14,29,210147125.0,1926824,41857,74133,1300
141,Brasil,,76,2020-07-15,29,210147125.0,1966748,39924,75366,1233
142,Brasil,,76,2020-07-16,29,210147125.0,2012151,45403,76688,1322
143,Brasil,,76,2020-07-17,29,210147125.0,2046328,34177,77851,1163
144,Brasil,,76,2020-07-18,29,210147125.0,2074860,28532,78772,921
145,Brasil,,76,2020-07-19,30,210147125.0,2098389,23529,79488,716
146,Brasil,,76,2020-07-20,30,210147125.0,2118646,20257,80120,632
147,Brasil,,76,2020-07-21,30,210147125.0,2159654,41008,81487,1367
148,Brasil,,76,2020-07-22,30,210147125.0,2227514,67860,82771,1284
149,Brasil,,76,2020-07-23,30,210147125.0,2287475,59961,84082,1311
150,Brasil,,76,2020-07-24,30,210147125.0,2343366,55891,85238,1156
151,Brasil,,76,2020-07-25,30,210147125.0,2394513,51147,86449,1211
152,Brasil,,76,2020-07-26,31,210147125.0,2419091,24578,87004,555
153,Brasil,,76,2020-07-27,31,210147125.0,2442375,23284,87618,614
154,Brasil,,76,2020-07-28,31,210147125.0,2483191,40816,88539,921
155,Brasil,,76,2020-07-29,31,210147125.0,2552265,69074,90134,1595
156,Brasil,,76,2020-07-30,31,210147125.0,2610102,57837,91263,1129
157,Brasil,,76,2020-07-31,31,210147125.0,2662485,52383,92475,1212
158,Norte,RO,11,2020-02-25,9,1777225.0,0,0,0,0
159,Norte,RO,11,2020-02-26,9,1777225.0,0,0,0,0
160,Norte,RO,11,2020-02-27,9,1777225.0,0,0,0,0
161,Norte,RO,11,2020-02-28,9,1777225.0,0,0,0,0
162,Norte,RO,11,2020-02-29,9,1777225.0,0,0,0,0
163,Norte,RO,11,2020-03-01,10,1777225.0,0,0,0,0
164,Norte,RO,11,2020-03-02,10,1777225.0,0,0,0,0
165,Norte,RO,11,2020-03-03,10,1777225.0,0,0,0,0
166,Norte,RO,11,2020-03-04,10,1777225.0,0,0,0,0
167,Norte,RO,11,2020-03-05,10,1777225.0,0,0,0,0
168,Norte,RO,11,2020-03-06,10,1777225.0,0,0,0,0
169,Norte,RO,11,2020-03-07,10,1777225.0,0,0,0,0
170,Norte,RO,11,2020-03-08,11,1777225.0,0,0,0,0
171,Norte,RO,11,2020-03-09,11,1777225.0,0,0,0,0
172,Norte,RO,11,2020-03-10,11,1777225.0,0,0,0,0
173,Norte,RO,11,2020-03-11,11,1777225.0,0,0,0,0
174,Norte,RO,11,2020-03-12,11,1777225.0,0,0,0,0
175,Norte,RO,11,2020-03-13,11,1777225.0,0,0,0,0
176,Norte,RO,11,2020-03-14,11,1777225.0,0,0,0,0
177,Norte,RO,11,2020-03-15,12,1777225.0,0,0,0,0
178,Norte,RO,11,2020-03-16,12,1777225.0,0,0,0,0
179,Norte,RO,11,2020-03-17,12,1777225.0,0,0,0,0
180,Norte,RO,11,2020-03-18,12,1777225.0,0,0,0,0
181,Norte,RO,11,2020-03-19,12,1777225.0,0,0,0,0
182,Norte,RO,11,2020-03-20,12,1777225.0,1,1,0,0
183,Norte,RO,11,2020-03-21,12,1777225.0,1,0,0,0
184,Norte,RO,11,2020-03-22,13,1777225.0,3,2,0,0
185,Norte,RO,11,2020-03-23,13,1777225.0,3,0,0,0
186,Norte,RO,11,2020-03-24,13,1777225.0,3,0,0,0
187,Norte,RO,11,2020-03-25,13,1777225.0,5,2,0,0
188,Norte,RO,11,2020-03-26,13,1777225.0,5,0,0,0
189,Norte,RO,11,2020-03-27,13,1777225.0,6,1,0,0
190,Norte,RO,11,2020-03-28,13,1777225.0,6,0,0,0
191,Norte,RO,11,2020-03-29,14,1777225.0,6,0,0,0
192,Norte,RO,11,2020-03-30,14,1777225.0,6,0,0,0
193,Norte,RO,11,2020-03-31,14,1777225.0,8,2,1,1
194,Norte,RO,11,2020-04-01,14,1777225.0,9,1,1,0
195,Norte,RO,11,2020-04-02,14,1777225.0,10,1,1,0
196,Norte,RO,11,2020-04-03,14,1777225.0,10,0,1,0
197,Norte,RO,11,2020-04-04,14,1777225.0,11,1,1,0
198,Norte,RO,11,2020-04-05,15,1777225.0,12,1,1,0
199,Norte,RO,11,2020-04-06,15,1777225.0,14,2,1,0
200,Norte,RO,11,2020-04-07,15,1777225.0,18,4,1,0
201,Norte,RO,11,2020-04-08,15,1777225.0,18,0,1,0
202,Norte,RO,11,2020-04-09,15,1777225.0,28,10,2,1
203,Norte,RO,11,2020-04-10,15,1777225.0,32,4,2,0
204,Norte,RO,11,2020-04-11,15,1777225.0,33,1,2,0
205,Norte,RO,11,2020-04-12,16,1777225.0,35,2,2,0
206,Norte,RO,11,2020-04-13,16,1777225.0,42,7,2,0
207,Norte,RO,11,2020-04-14,16,1777225.0,64,22,2,0
208,Norte,RO,11,2020-04-15,16,1777225.0,69,5,2,0
209,Norte,RO,11,2020-04-16,16,1777225.0,76,7,3,1
210,Norte,RO,11,2020-04-17,16,1777225.0,92,16,3,0
211,Norte,RO,11,2020-04-18,16,1777225.0,110,18,3,0
212,Norte,RO,11,2020-04-19,17,1777225.0,128,18,4,1
213,Norte,RO,11,2020-04-20,17,1777225.0,160,32,4,0
214,Norte,RO,11,2020-04-21,17,1777225.0,199,39,4,0
215,Norte,RO,11,2020-04-22,17,1777225.0,223,24,5,1
216,Norte,RO,11,2020-04-23,17,1777225.0,250,27,5,0
217,Norte,RO,11,2020-04-24,17,1777225.0,290,40,5,0
218,Norte,RO,11,2020-04-25,17,1777225.0,328,38,7,2
219,Norte,RO,11,2020-04-26,18,1777225.0,364,36,10,3
220,Norte,RO,11,2020-04-27,18,1777225.0,393,29,10,0
221,Norte,RO,11,2020-04-28,18,1777225.0,413,20,11,1
222,Norte,RO,11,2020-04-29,18,1777225.0,433,20,15,4
223,Norte,RO,11,2020-04-30,18,1777225.0,502,69,16,1
224,Norte,RO,11,2020-05-01,18,1777225.0,585,83,18,2
225,Norte,RO,11,2020-05-02,18,1777225.0,653,68,23,5
226,Norte,RO,11,2020-05-03,19,1777225.0,705,52,24,1
227,Norte,RO,11,2020-05-04,19,1777225.0,756,51,25,1
228,Norte,RO,11,2020-05-05,19,1777225.0,861,105,29,4
229,Norte,RO,11,2020-05-06,19,1777225.0,943,82,33,4
230,Norte,RO,11,2020-05-07,19,1777225.0,1098,155,37,4
231,Norte,RO,11,2020-05-08,19,1777225.0,1222,124,39,2
232,Norte,RO,11,2020-05-09,19,1777225.0,1263,41,41,2
233,Norte,RO,11,2020-05-10,20,1777225.0,1302,39,43,2
234,Norte,RO,11,2020-05-11,20,1777225.0,1396,94,47,4
235,Norte,RO,11,2020-05-12,20,1777225.0,1460,64,50,3
236,Norte,RO,11,2020-05-13,20,1777225.0,1612,152,50,0
237,Norte,RO,11,2020-05-14,20,1777225.0,1686,74,56,6
238,Norte,RO,11,2020-05-15,20,1777225.0,1789,103,62,6
239,Norte,RO,11,2020-05-16,20,1777225.0,1919,130,69,7
240,Norte,RO,11,2020-05-17,21,1777225.0,1963,44,74,5
241,Norte,RO,11,2020-05-18,21,1777225.0,2043,80,77,3
242,Norte,RO,11,2020-05-19,21,1777225.0,2257,214,87,10
243,Norte,RO,11,2020-05-20,21,1777225.0,2499,242,90,3
244,Norte,RO,11,2020-05-21,21,1777225.0,2659,160,101,11
245,Norte,RO,11,2020-05-22,21,1777225.0,2774,115,106,5
246,Norte,RO,11,2020-05-23,21,1777225.0,3109,335,115,9
247,Norte,RO,11,2020-05-24,22,1777225.0,3201,92,121,6
248,Norte,RO,11,2020-05-25,22,1777225.0,3268,67,121,0
249,Norte,RO,11,2020-05-26,22,1777225.0,3493,225,133,12
250,Norte,RO,11,2020-05-27,22,1777225.0,3862,369,137,4
251,Norte,RO,11,2020-05-28,22,1777225.0,4252,390,142,5
252,Norte,RO,11,2020-05-29,22,1777225.0,4502,250,145,3
253,Norte,RO,11,2020-05-30,22,1777225.0,4743,241,151,6
254,Norte,RO,11,2020-05-31,23,1777225.0,4942,199,156,5
255,Norte,RO,11,2020-06-01,23,1777225.0,5172,230,159,3
256,Norte,RO,11,2020-06-02,23,1777225.0,5477,305,172,13
257,Norte,RO,11,2020-06-03,23,1777225.0,5713,236,180,8
258,Norte,RO,11,2020-06-04,23,1777225.0,6459,746,194,14
259,Norte,RO,11,2020-06-05,23,1777225.0,6862,403,213,19
260,Norte,RO,11,2020-06-06,23,1777225.0,7700,838,228,15
261,Norte,RO,11,2020-06-07,24,1777225.0,8110,410,235,7
262,Norte,RO,11,2020-06-08,24,1777225.0,8626,516,245,10
263,Norte,RO,11,2020-06-09,24,1777225.0,9220,594,255,10
264,Norte,RO,11,2020-06-10,24,1777225.0,9850,630,267,12
265,Norte,RO,11,2020-06-11,24,1777225.0,10547,697,293,26
266,Norte,RO,11,2020-06-12,24,1777225.0,11224,677,296,3
267,Norte,RO,11,2020-06-13,24,1777225.0,11710,486,309,13
268,Norte,RO,11,2020-06-14,25,1777225.0,11865,155,324,15
269,Norte,RO,11,2020-06-15,25,1777225.0,12180,315,332,8
270,Norte,RO,11,2020-06-16,25,1777225.0,13010,830,346,14
271,Norte,RO,11,2020-06-17,25,1777225.0,13567,557,360,14
272,Norte,RO,11,2020-06-18,25,1777225.0,13804,237,374,14
273,Norte,RO,11,2020-06-19,25,1777225.0,14353,549,391,17
274,Norte,RO,11,2020-06-20,25,1777225.0,14952,599,409,18
275,Norte,RO,11,2020-06-21,26,1777225.0,15181,229,417,8
276,Norte,RO,11,2020-06-22,26,1777225.0,15827,646,431,14
277,Norte,RO,11,2020-06-23,26,1777225.0,16498,671,444,13
278,Norte,RO,11,2020-06-24,26,1777225.0,17424,926,455,11
279,Norte,RO,11,2020-06-25,26,1777225.0,18173,749,467,12
280,Norte,RO,11,2020-06-26,26,1777225.0,19271,1098,476,9
281,Norte,RO,11,2020-06-27,26,1777225.0,19271,0,476,0
282,Norte,RO,11,2020-06-28,27,1777225.0,19820,549,486,10
283,Norte,RO,11,2020-06-29,27,1777225.0,20406,586,500,14
284,Norte,RO,11,2020-06-30,27,1777225.0,21251,845,518,18
285,Norte,RO,11,2020-07-01,27,1777225.0,21462,211,520,2
286,Norte,RO,11,2020-07-02,27,1777225.0,21970,508,530,10
287,Norte,RO,11,2020-07-03,27,1777225.0,22241,271,533,3
288,Norte,RO,11,2020-07-04,27,1777225.0,22957,716,548,15
289,Norte,RO,11,2020-07-05,28,1777225.0,23479,522,555,7
290,Norte,RO,11,2020-07-06,28,1777225.0,23921,442,558,3
291,Norte,RO,11,2020-07-07,28,1777225.0,24564,643,577,19
292,Norte,RO,11,2020-07-08,28,1777225.0,25067,503,585,8
293,Norte,RO,11,2020-07-09,28,1777225.0,25402,335,589,4
294,Norte,RO,11,2020-07-10,28,1777225.0,26000,598,605,16
295,Norte,RO,11,2020-07-11,28,1777225.0,26496,496,617,12
296,Norte,RO,11,2020-07-12,29,1777225.0,26728,232,628,11
297,Norte,RO,11,2020-07-13,29,1777225.0,27050,322,647,19
298,Norte,RO,11,2020-07-14,29,1777225.0,27528,478,663,16
299,Norte,RO,11,2020-07-15,29,1777225.0,27917,389,668,5
300,Norte,RO,11,2020-07-16,29,1777225.0,28654,737,677,9
301,Norte,RO,11,2020-07-17,29,1777225.0,29117,463,686,9
302,Norte,RO,11,2020-07-18,29,1777225.0,29117,0,686,0
303,Norte,RO,11,2020-07-19,30,1777225.0,29117,0,686,0
304,Norte,RO,11,2020-07-20,30,1777225.0,29801,684,710,24
305,Norte,RO,11,2020-07-21,30,1777225.0,30642,841,727,17
306,Norte,RO,11,2020-07-22,30,1777225.0,32935,2293,758,31
307,Norte,RO,11,2020-07-23,30,1777225.0,34080,1145,784,26
308,Norte,RO,11,2020-07-24,30,1777225.0,34873,793,801,17
309,Norte,RO,11,2020-07-25,30,1777225.0,35573,700,810,9
310,Norte,RO,11,2020-07-26,31,1777225.0,35810,237,814,4
311,Norte,RO,11,2020-07-27,31,1777225.0,36148,338,830,16
312,Norte,RO,11,2020-07-28,31,1777225.0,36849,701,840,10
313,Norte,RO,11,2020-07-29,31,1777225.0,37634,785,855,15
314,Norte,RO,11,2020-07-30,31,1777225.0,38407,773,864,9
315,Norte,RO,11,2020-07-31,31,1777225.0,38992,585,872,8
316,Norte,AC,12,2020-02-25,9,881935.0,0,0,0,0
317,Norte,AC,12,2020-02-26,9,881935.0,0,0,0,0
318,Norte,AC,12,2020-02-27,9,881935.0,0,0,0,0
319,Norte,AC,12,2020-02-28,9,881935.0,0,0,0,0
320,Norte,AC,12,2020-02-29,9,881935.0,0,0,0,0
321,Norte,AC,12,2020-03-01,10,881935.0,0,0,0,0
322,Norte,AC,12,2020-03-02,10,881935.0,0,0,0,0
323,Norte,AC,12,2020-03-03,10,881935.0,0,0,0,0
324,Norte,AC,12,2020-03-04,10,881935.0,0,0,0,0
325,Norte,AC,12,2020-03-05,10,881935.0,0,0,0,0
326,Norte,AC,12,2020-03-06,10,881935.0,0,0,0,0
327,Norte,AC,12,2020-03-07,10,881935.0,0,0,0,0
328,Norte,AC,12,2020-03-08,11,881935.0,0,0,0,0
329,Norte,AC,12,2020-03-09,11,881935.0,0,0,0,0
330,Norte,AC,12,2020-03-10,11,881935.0,0,0,0,0
331,Norte,AC,12,2020-03-11,11,881935.0,0,0,0,0
332,Norte,AC,12,2020-03-12,11,881935.0,0,0,0,0
333,Norte,AC,12,2020-03-13,11,881935.0,0,0,0,0
334,Norte,AC,12,2020-03-14,11,881935.0,0,0,0,0
335,Norte,AC,12,2020-03-15,12,881935.0,0,0,0,0
336,Norte,AC,12,2020-03-16,12,881935.0,0,0,0,0
337,Norte,AC,12,2020-03-17,12,881935.0,0,0,0,0
338,Norte,AC,12,2020-03-18,12,881935.0,0,0,0,0
339,Norte,AC,12,2020-03-19,12,881935.0,3,3,0,0
340,Norte,AC,12,2020-03-20,12,881935.0,7,4,0,0
341,Norte,AC,12,2020-03-21,12,881935.0,9,2,0,0
342,Norte,AC,12,2020-03-22,13,881935.0,11,2,0,0
343,Norte,AC,12,2020-03-23,13,881935.0,11,0,0,0
344,Norte,AC,12,2020-03-24,13,881935.0,17,6,0,0
345,Norte,AC,12,2020-03-25,13,881935.0,23,6,0,0
346,Norte,AC,12,2020-03-26,13,881935.0,24,1,0,0
347,Norte,AC,12,2020-03-27,13,881935.0,25,1,0,0
348,Norte,AC,12,2020-03-28,13,881935.0,25,0,0,0
349,Norte,AC,12,2020-03-29,14,881935.0,34,9,0,0
350,Norte,AC,12,2020-03-30,14,881935.0,42,8,0,0
351,Norte,AC,12,2020-03-31,14,881935.0,42,0,0,0
352,Norte,AC,12,2020-04-01,14,881935.0,43,1,0,0
353,Norte,AC,12,2020-04-02,14,881935.0,43,0,0,0
354,Norte,AC,12,2020-04-03,14,881935.0,46,3,0,0
355,Norte,AC,12,2020-04-04,14,881935.0,46,0,0,0
356,Norte,AC,12,2020-04-05,15,881935.0,48,2,0,0
357,Norte,AC,12,2020-04-06,15,881935.0,50,2,0,0
358,Norte,AC,12,2020-04-07,15,881935.0,50,0,1,1
359,Norte,AC,12,2020-04-08,15,881935.0,54,4,2,1
360,Norte,AC,12,2020-04-09,15,881935.0,62,8,2,0
361,Norte,AC,12,2020-04-10,15,881935.0,70,8,2,0
362,Norte,AC,12,2020-04-11,15,881935.0,72,2,2,0
363,Norte,AC,12,2020-04-12,16,881935.0,77,5,2,0
364,Norte,AC,12,2020-04-13,16,881935.0,90,13,3,1
365,Norte,AC,12,2020-04-14,16,881935.0,99,9,3,0
366,Norte,AC,12,2020-04-15,16,881935.0,101,2,3,0
367,Norte,AC,12,2020-04-16,16,881935.0,110,9,5,2
368,Norte,AC,12,2020-04-17,16,881935.0,135,25,5,0
369,Norte,AC,12,2020-04-18,16,881935.0,142,7,5,0
370,Norte,AC,12,2020-04-19,17,881935.0,163,21,6,1
371,Norte,AC,12,2020-04-20,17,881935.0,176,13,8,2
372,Norte,AC,12,2020-04-21,17,881935.0,195,19,8,0
373,Norte,AC,12,2020-04-22,17,881935.0,214,19,8,0
374,Norte,AC,12,2020-04-23,17,881935.0,227,13,10,2
375,Norte,AC,12,2020-04-24,17,881935.0,234,7,11,1
376,Norte,AC,12,2020-04-25,17,881935.0,258,24,11,0
377,Norte,AC,12,2020-04-26,18,881935.0,279,21,11,0
378,Norte,AC,12,2020-04-27,18,881935.0,279,0,14,3
379,Norte,AC,12,2020-04-28,18,881935.0,311,32,16,2
380,Norte,AC,12,2020-04-29,18,881935.0,354,43,17,1
381,Norte,AC,12,2020-04-30,18,881935.0,404,50,19,2
382,Norte,AC,12,2020-05-01,18,881935.0,486,82,19,0
383,Norte,AC,12,2020-05-02,18,881935.0,553,67,21,2
384,Norte,AC,12,2020-05-03,19,881935.0,657,104,24,3
385,Norte,AC,12,2020-05-04,19,881935.0,733,76,28,4
386,Norte,AC,12,2020-05-05,19,881935.0,817,84,29,1
387,Norte,AC,12,2020-05-06,19,881935.0,943,126,33,4
388,Norte,AC,12,2020-05-07,19,881935.0,1014,71,36,3
389,Norte,AC,12,2020-05-08,19,881935.0,1177,163,38,2
390,Norte,AC,12,2020-05-09,19,881935.0,1335,158,39,1
391,Norte,AC,12,2020-05-10,20,881935.0,1447,112,41,2
392,Norte,AC,12,2020-05-11,20,881935.0,1460,13,45,4
393,Norte,AC,12,2020-05-12,20,881935.0,1590,130,51,6
394,Norte,AC,12,2020-05-13,20,881935.0,1694,104,52,1
395,Norte,AC,12,2020-05-14,20,881935.0,1740,46,55,3
396,Norte,AC,12,2020-05-15,20,881935.0,1785,45,57,2
397,Norte,AC,12,2020-05-16,20,881935.0,1867,82,59,2
398,Norte,AC,12,2020-05-17,21,881935.0,1997,130,60,1
399,Norte,AC,12,2020-05-18,21,881935.0,2234,237,67,7
